Ride_ID,User_ID,Driver_ID,Ride_DateTime,Pickup_Location,Dropoff_Location,Distance_km,Ride_Duration_min,Fare_Amount,Payment_Method,Ride_Status,User_Rating,Driver_Rating,Surge_Pricing,Promo_Code_Used,Vehicle_Type,Weather_Condition,Traffic_Level,Driver_Experience_Years,User_Type
R002124,U6891,D132,01-01-24 4:02,Midtown,Midtown,33.94,87,112.59,Cash,Completed,3.5,3.7,No,No,Motorcycle,Clear,Medium,5,New
R002125,U2080,D122,04-01-24 2:19,Mall,Airport,18.36,52,61.73,Credit Card,Completed,4.7,4.7,No,Yes,SUV,Clear,Medium,7,New
R002126,U6036,D944,04-01-24 5:21,Mall,Mall,10.59,25,31.62,Cash,Completed,4.1,4.1,No,No,Electric,Thunderstorm,Low,8,Frequent
R002127,U3563,D665,01-01-24 17:35,Suburbs,Suburbs,10.67,29,39.67,Cash,Completed,4,3,Yes,Yes,SUV,Snowy,Medium,7,New
R002128,U4292,D920,06-01-24 18:27,Suburbs,Downtown,1.62,6,11.87,Credit Card,Completed,4.9,4.7,No,No,Electric,Clear,High,4,Frequent
R002129,U4586,D148,03-01-24 15:06,Downtown,Downtown,24.54,88,76.49,Cash,Completed,4.1,3.4,No,No,SUV,Clear,Medium,9,Returning
R002130,U5431,D561,04-01-24 18:33,Midtown,University,27.38,75,99.15,Cash,No-show,2.9,1.2,No,Yes,SUV,Clear,Low,3,Frequent
R002131,U7841,D689,07-01-24 6:21,Suburbs,Downtown,2.1,5,7.96,Credit Card,Completed,3.4,4.7,No,No,SUV,Clear,Medium,3,Returning
R002132,U7643,D435,02-01-24 22:46,Mall,Airport,20.92,59,66.71,Credit Card,Completed,3.9,5,No,No,SUV,Clear,High,10,Returning
R002133,U4959,D457,04-01-24 12:48,Midtown,Financial District,27.58,98,76.57,Cash,Completed,3.9,4,No,Yes,Sedan,Clear,Medium,6,Returning
R002134,U1161,D221,07-01-24 5:25,University,Downtown,13.79,29,44.72,Mobile Wallet,Completed,3.4,3.4,Yes,No,Electric,Clear,Low,7,Returning
R002135,U1593,D543,07-01-24 3:00,Midtown,University,15.71,55,50.3,Cash,Completed,4.8,4.2,No,No,SUV,Thunderstorm,Medium,7,Returning
R002136,U4390,D458,04-01-24 22:45,Suburbs,Midtown,13.3,45,49,Credit Card,Completed,3.5,3.1,No,Yes,Sedan,Clear,Medium,9,Frequent
R002137,U6997,D701,07-01-24 10:20,Mall,Mall,11.73,25,48.2,Credit Card,Completed,4.8,4.2,No,No,SUV,Foggy,Medium,6,Frequent
R002138,U7354,D445,06-01-24 23:52,Midtown,Downtown,17.7,58,57.13,Credit Card,Completed,4.6,3.9,No,No,Sedan,Rainy,Medium,10,Frequent
R002139,U1663,D292,05-01-24 21:46,Airport,Downtown,6.65,17,27.71,Credit Card,Completed,3.6,3.3,No,No,Shared,Thunderstorm,High,1,Returning
R002140,U1541,D515,05-01-24 2:56,Downtown,Downtown,15.98,38,52.48,Credit Card,Completed,3.4,3.4,Yes,No,Sedan,Foggy,Medium,2,Frequent
R002141,U6433,D476,04-01-24 13:29,Financial District,University,33.02,91,93.05,Mobile Wallet,Completed,4.6,4.4,No,No,Sedan,Clear,Medium,4,Returning
R002142,U6093,D562,04-01-24 11:11,Mall,Mall,1.93,5,8.66,Cash,Canceled,2.7,3.5,Yes,No,Sedan,Thunderstorm,Medium,7,New
R002143,U1867,D855,05-01-24 22:12,Suburbs,Financial District,6.6,24,20.29,Cash,Completed,4.1,4.7,Yes,No,Shared,Foggy,High,9,Returning
R002144,U9623,D760,04-01-24 8:30,University,Downtown,27.44,96,96.38,Credit Card,Completed,4.7,4.3,No,Yes,SUV,Clear,Medium,9,Frequent
R002145,U6469,D245,06-01-24 10:05,Financial District,Financial District,5.49,22,27.98,Credit Card,Completed,4.3,4.3,No,No,Shared,Clear,Low,3,Returning
R002146,U7256,D577,03-01-24 11:00,Downtown,Financial District,10.22,31,42.68,Mobile Wallet,Completed,4,4.8,No,No,Sedan,Rainy,High,3,New
R002147,U2169,D927,04-01-24 12:27,Mall,Mall,16.46,36,49.9,Mobile Wallet,Completed,3.3,4.7,No,Yes,Sedan,Clear,Medium,1,Returning
R002148,U1830,D989,04-01-24 1:26,Mall,Mall,33.07,90,92.58,Credit Card,Completed,3.2,3,No,Yes,Shared,Foggy,High,6,Returning
R002149,U2651,D752,03-01-24 20:42,Airport,Airport,7.24,27,27.82,Credit Card,Completed,5,4.4,No,No,Shared,Clear,Medium,10,Frequent
R002150,U2136,D507,04-01-24 22:42,Airport,Midtown,32.38,90,108.89,Mobile Wallet,Canceled,1.6,1.6,Yes,No,Sedan,Thunderstorm,High,10,Returning
R002151,U3810,D385,02-01-24 19:13,Airport,Downtown,25.43,74,90.85,Mobile Wallet,Canceled,2,1.6,No,Yes,SUV,Thunderstorm,Low,7,Frequent
R002152,U9667,D997,05-01-24 12:23,Airport,Downtown,23.82,67,79.54,Credit Card,Completed,4.1,5,No,No,Sedan,Thunderstorm,Low,10,Returning
R002153,U2019,D950,05-01-24 17:57,Suburbs,Downtown,25.6,63,90.86,Cash,Completed,4.4,4,No,Yes,SUV,Rainy,High,9,Returning
R002154,U6237,D210,04-01-24 14:52,Mall,Financial District,2.06,4,13.14,Credit Card,Completed,3.7,3.4,No,No,Sedan,Clear,Medium,6,Frequent
R002155,U2283,D719,06-01-24 6:26,Suburbs,Mall,4.36,10,17.35,Cash,Completed,4.9,3.7,No,Yes,Sedan,Rainy,Medium,3,Frequent
R002156,U1659,D978,01-01-24 7:27,Midtown,Suburbs,12.38,34,38.65,Mobile Wallet,Completed,3.8,4.1,No,Yes,Sedan,Rainy,High,10,Returning
R002157,U3010,D892,02-01-24 8:56,University,Midtown,3.51,9,18.22,Mobile Wallet,No-show,1.9,3.3,No,Yes,Sedan,Clear,Medium,6,Frequent
R002158,U9590,D149,03-01-24 17:48,Midtown,University,34.58,109,111.62,Mobile Wallet,Completed,3.2,4.9,No,No,SUV,Clear,Medium,8,Returning
R002159,U2733,D113,07-01-24 8:45,University,Downtown,20.73,67,79.18,Cash,Completed,3.8,4.6,No,Yes,SUV,Clear,Medium,8,Returning
R002160,U3125,D233,02-01-24 12:03,Downtown,Suburbs,17.57,55,64.81,Mobile Wallet,Completed,4.4,3.6,Yes,No,SUV,Foggy,Medium,1,New
R002161,U3171,D687,01-01-24 15:36,Midtown,Suburbs,27.71,60,80.99,Credit Card,Completed,3.6,4.1,No,No,SUV,Clear,High,10,Frequent
R002162,U9266,D695,06-01-24 5:17,Downtown,Mall,34.22,114,120.14,Cash,No-show,2.9,1.6,No,Yes,SUV,Foggy,Medium,9,Frequent
R002163,U4471,D442,06-01-24 22:17,Downtown,Suburbs,33.47,93,123.72,Credit Card,Completed,4.2,3.1,Yes,Yes,Electric,Clear,Low,4,Frequent
R002164,U6624,D769,06-01-24 17:56,Downtown,Midtown,27.96,105,81.54,Credit Card,Completed,3.5,4,No,No,SUV,Clear,Medium,8,New
R002165,U9691,D385,07-01-24 6:53,Airport,Suburbs,13.82,42,48.45,Credit Card,Completed,3.5,4.1,No,No,SUV,Clear,Medium,9,New
R002166,U9329,D413,01-01-24 17:45,Financial District,University,3.24,7,13.41,Cash,Completed,3.4,4.3,No,No,Electric,Snowy,Medium,3,New
R002167,U3097,D705,06-01-24 1:04,Financial District,Downtown,4.34,9,16.67,Cash,Completed,4.9,5,Yes,No,Sedan,Clear,High,1,Frequent
R002168,U6068,D396,04-01-24 4:55,Suburbs,University,1.04,4,12.7,Mobile Wallet,Completed,3.1,3.5,No,No,SUV,Rainy,High,4,Frequent
R002169,U7397,D705,05-01-24 1:40,Downtown,Downtown,1.06,3,12.72,Mobile Wallet,No-show,3.3,2.4,No,No,Sedan,Clear,Medium,6,Returning
R002170,U3757,D668,06-01-24 23:08,Airport,Airport,32.84,85,98.67,Credit Card,Completed,3.2,3.4,No,No,Sedan,Thunderstorm,Low,8,Returning
R002171,U4920,D263,02-01-24 18:20,Midtown,Financial District,32.52,94,114.81,Credit Card,Completed,4.7,4.2,No,Yes,Sedan,Clear,Medium,3,Frequent
R002172,U9186,D931,05-01-24 3:17,Midtown,Suburbs,23.7,51,67.4,Credit Card,Completed,3.9,4,Yes,Yes,SUV,Clear,Medium,3,Returning
R002173,U2900,D596,04-01-24 12:02,Suburbs,University,25.71,72,83.25,Mobile Wallet,Completed,3.3,4.2,Yes,No,SUV,Clear,High,2,Returning
R002174,U3610,D709,05-01-24 3:35,Suburbs,Financial District,18.45,49,52.22,Mobile Wallet,Completed,4.3,4.6,No,No,Sedan,Clear,Low,2,New
R002175,U7900,D115,07-01-24 19:02,Downtown,Financial District,9.09,33,31.77,Credit Card,Completed,3.6,3,Yes,No,SUV,Rainy,Low,6,Frequent
R002176,U2449,D443,03-01-24 13:43,Downtown,Financial District,32.09,75,118.09,Credit Card,Completed,3.7,3.6,No,No,SUV,Clear,Medium,1,Frequent
R002177,U9738,D177,01-01-24 13:37,Midtown,Financial District,10.44,37,39.52,Credit Card,Canceled,2.4,1.8,No,No,Sedan,Clear,Low,5,New
R002178,U6017,D445,05-01-24 12:27,Midtown,Financial District,26.15,78,93.32,Credit Card,Completed,4.9,4.4,Yes,No,Sedan,Rainy,High,1,New
R002179,U8999,D171,03-01-24 21:31,Midtown,Downtown,9.34,20,34.07,Cash,Completed,4.6,4.8,No,No,Electric,Clear,High,9,Frequent
R002180,U7052,D369,05-01-24 17:51,Midtown,Midtown,30.59,121,101.49,Mobile Wallet,Completed,4.6,4.8,No,No,SUV,Foggy,Medium,10,New
R002181,U3096,D386,05-01-24 21:28,Financial District,Suburbs,23.14,80,69.45,Mobile Wallet,Completed,3,4.3,No,Yes,Sedan,Rainy,Medium,2,New
R002182,U9895,D165,06-01-24 11:31,Downtown,Suburbs,22.85,58,80.78,Credit Card,Completed,4.4,4.5,Yes,No,Motorcycle,Clear,Low,9,Frequent
R002183,U7404,D979,04-01-24 15:41,Downtown,Downtown,4.31,14,19.02,Cash,Completed,5,5,No,No,Electric,Clear,High,2,Returning
R002184,U4331,D167,05-01-24 16:13,Midtown,University,15.26,58,46.72,Cash,Canceled,2.8,1.7,Yes,Yes,Shared,Rainy,Low,2,New
R002185,U8462,D292,01-01-24 17:47,Airport,Downtown,18.85,73,68.64,Cash,Completed,4.9,4.1,Yes,No,Electric,Clear,Medium,9,Returning
R002186,U6105,D154,04-01-24 10:01,Midtown,Mall,11,38,36.13,Cash,Completed,4.4,3.2,No,No,Motorcycle,Rainy,Medium,6,New
R002187,U3978,D478,05-01-24 2:18,University,Financial District,30.95,107,104.61,Credit Card,Completed,3.3,4.1,No,Yes,Electric,Rainy,Medium,1,Returning
R002188,U3839,D267,05-01-24 7:19,Mall,Midtown,29.48,75,91.96,Cash,Completed,4.7,4.8,Yes,Yes,SUV,Rainy,High,4,New
R002189,U4384,D508,06-01-24 17:01,Mall,Suburbs,17.78,71,54.01,Credit Card,No-show,2,1.7,No,No,SUV,Rainy,Low,6,Returning
R002190,U1685,D607,07-01-24 16:17,Suburbs,University,12.56,31,37.28,Credit Card,Completed,4.3,3.1,No,No,SUV,Clear,Medium,10,Frequent
R002191,U8531,D636,04-01-24 6:43,University,Airport,28.25,62,99.97,Mobile Wallet,Completed,3.2,3.6,No,Yes,Electric,Thunderstorm,Low,4,Returning
R002192,U5283,D742,03-01-24 1:01,Airport,Downtown,7.69,30,29.42,Credit Card,Completed,4.2,4.9,Yes,Yes,Sedan,Foggy,Medium,10,Returning
R002193,U8736,D936,01-01-24 13:57,Suburbs,Airport,3.43,8,18.07,Credit Card,Completed,3,3.4,No,No,SUV,Rainy,Medium,4,Frequent
R002194,U8710,D201,07-01-24 12:42,Mall,Suburbs,2.55,8,12.09,Credit Card,Completed,4.9,3,No,No,Motorcycle,Clear,High,8,Returning
R002195,U2619,D985,06-01-24 23:53,Airport,Downtown,2.32,7,10,Mobile Wallet,Completed,3.3,4.8,No,No,Sedan,Snowy,Medium,7,Frequent
R002196,U7868,D893,05-01-24 5:13,Suburbs,Suburbs,17.62,65,51.75,Credit Card,Completed,4.7,3.2,No,No,Sedan,Clear,Medium,6,Returning
R002197,U2431,D907,05-01-24 10:57,Midtown,Downtown,9.68,27,30.45,Credit Card,Completed,4.1,4.5,Yes,No,SUV,Clear,Medium,1,Returning
R002198,U5713,D905,03-01-24 19:14,Midtown,University,24.47,74,78.04,Credit Card,Completed,4.8,4,Yes,No,Shared,Rainy,Low,10,Returning
R002199,U5998,D521,07-01-24 17:18,Airport,Suburbs,23.23,48,82.49,Mobile Wallet,Completed,3.8,5,Yes,No,SUV,Rainy,Medium,4,Returning
R002200,U1162,D874,03-01-24 15:41,Suburbs,Mall,19.43,47,59.27,Credit Card,Completed,4.6,5,No,No,Motorcycle,Foggy,Medium,10,Returning
R002201,U2974,D577,02-01-24 11:45,Financial District,Airport,13,48,45.84,Credit Card,Completed,3.5,4.7,No,Yes,Sedan,Clear,Medium,3,Frequent
R002202,U4291,D219,01-01-24 21:10,Airport,Midtown,29.92,88,112.6,Cash,No-show,2.6,3.2,No,No,SUV,Clear,Medium,1,Returning
R002203,U9461,D842,03-01-24 18:47,Airport,University,25.13,62,68.98,Mobile Wallet,Completed,3.6,3.4,No,No,Electric,Foggy,High,7,Frequent
R002204,U1631,D390,03-01-24 4:30,University,Mall,10.23,28,33.32,Credit Card,Completed,3.5,3.2,No,Yes,Electric,Clear,Medium,6,Returning
R002205,U1905,D587,04-01-24 13:06,Downtown,University,18.06,46,63.72,Credit Card,Canceled,2.3,2.4,No,No,Shared,Clear,Medium,2,Returning
R002206,U3014,D260,06-01-24 6:36,Airport,Downtown,6.31,20,18.88,Credit Card,Completed,4.5,4,No,Yes,Electric,Clear,Medium,9,Frequent
R002207,U8896,D772,01-01-24 2:06,Financial District,Airport,12.18,26,47.69,Credit Card,Completed,3.5,4.5,No,No,Electric,Clear,Medium,4,New
R002208,U1204,D177,03-01-24 21:01,Midtown,Suburbs,34.9,86,113.69,Cash,Completed,3.2,4.7,Yes,No,Sedan,Clear,Medium,5,Frequent
R002209,U1581,D137,01-01-24 8:27,Suburbs,Airport,8.61,23,25.13,Credit Card,Completed,4.4,3.8,No,No,Sedan,Clear,Medium,2,Returning
R002210,U6675,D493,02-01-24 19:39,Downtown,University,24.74,95,67.3,Credit Card,Completed,3.5,4,No,No,SUV,Clear,High,5,Returning
R002211,U6347,D540,07-01-24 17:42,Suburbs,Downtown,9.11,30,29.71,Cash,Canceled,1.2,2.7,No,Yes,SUV,Clear,Low,3,New
R002212,U3643,D639,06-01-24 21:11,Midtown,Airport,32.9,99,93.79,Mobile Wallet,Completed,4,3.3,Yes,No,Shared,Clear,High,8,New
R002213,U9017,D561,04-01-24 2:14,Airport,Mall,11.54,27,41.56,Cash,Completed,3.2,4.2,No,No,SUV,Clear,Medium,3,Frequent
R002214,U3297,D711,07-01-24 1:30,University,Suburbs,12.79,40,40.56,Credit Card,Completed,4.9,4.8,Yes,No,SUV,Clear,Medium,2,New
R002215,U1874,D393,05-01-24 5:57,Financial District,Financial District,21.19,82,63.3,Credit Card,Completed,4.8,3.7,Yes,Yes,Shared,Rainy,Medium,3,Returning
R002216,U6560,D499,04-01-24 4:40,Downtown,University,21,66,62.73,Cash,Completed,4.4,3.6,No,No,Sedan,Snowy,Low,9,Returning
R002217,U1689,D735,02-01-24 2:36,Financial District,Midtown,20.69,48,77.13,Credit Card,Completed,3.5,3.6,Yes,No,SUV,Clear,Medium,8,New
R002218,U5000,D191,07-01-24 12:02,Mall,Midtown,20.49,82,68.52,Credit Card,Completed,4,3.5,No,No,Sedan,Rainy,Low,2,Returning
R002219,U1671,D866,06-01-24 5:35,Financial District,University,11.61,35,42.04,Credit Card,Completed,3.8,3.5,No,No,Motorcycle,Clear,Medium,3,Frequent
R002220,U8927,D708,03-01-24 3:23,Financial District,Financial District,15.77,42,44.92,Credit Card,Completed,3.2,4.3,Yes,No,SUV,Clear,High,5,Frequent
R002221,U2171,D105,06-01-24 20:05,Financial District,Downtown,21.18,64,74.13,Mobile Wallet,Completed,4.3,4.6,No,Yes,Sedan,Clear,High,7,Frequent
R002222,U6591,D780,03-01-24 16:34,Midtown,Airport,23.82,60,85.22,Cash,Completed,4.3,4.6,No,No,SUV,Clear,Medium,1,Returning
R002223,U7342,D994,02-01-24 18:15,Financial District,Airport,9.61,20,38.41,Cash,Canceled,1.1,2,No,No,SUV,Clear,Low,4,Returning
R002224,U2449,D370,04-01-24 5:34,University,Financial District,24.85,94,70.98,Credit Card,Completed,3.7,5,No,No,Motorcycle,Clear,Low,10,New
R002225,U3539,D719,01-01-24 8:15,Financial District,Mall,32.39,93,118.28,Mobile Wallet,Completed,5,4.6,No,No,Sedan,Foggy,Medium,5,Frequent
R002226,U4959,D998,01-01-24 23:18,Midtown,Financial District,26.77,94,73.72,Mobile Wallet,Completed,4.6,3.1,No,No,Sedan,Rainy,Low,10,New
R002227,U7285,D910,06-01-24 22:16,Suburbs,Suburbs,3.86,15,15.71,Cash,Completed,3.7,4.7,No,No,SUV,Clear,Low,9,New
R002228,U6432,D658,03-01-24 4:05,Midtown,Suburbs,16.95,55,60.87,Credit Card,Canceled,1.3,2.2,No,No,Motorcycle,Clear,Low,3,Frequent
R002229,U5260,D198,01-01-24 22:05,Mall,Midtown,15.8,53,55.88,Credit Card,Completed,4.1,4.5,No,No,Electric,Clear,Medium,6,Returning
R002230,U3361,D625,07-01-24 16:59,Mall,Downtown,12.44,48,42.95,Mobile Wallet,Canceled,1.1,1.9,No,No,SUV,Clear,Low,9,Frequent
R002231,U7164,D293,03-01-24 0:00,University,Downtown,17.7,54,68.89,Cash,Completed,4.7,4.1,No,No,Sedan,Clear,Medium,3,Frequent
R002232,U4670,D256,03-01-24 7:22,University,Mall,15.95,42,60.11,Credit Card,Completed,3.1,4.6,No,Yes,Electric,Clear,Low,10,Returning
R002233,U2753,D765,04-01-24 7:41,Airport,Financial District,1.21,5,7.14,Cash,Canceled,2.1,1.4,No,No,Shared,Clear,Low,3,Frequent
R002234,U9100,D214,03-01-24 5:10,Midtown,Midtown,9.04,19,28.62,Credit Card,Completed,3.8,4.3,No,No,Sedan,Clear,Medium,7,New
R002235,U2938,D495,07-01-24 16:10,Suburbs,Midtown,8.27,20,28.46,Cash,Completed,3.3,4.4,No,No,SUV,Rainy,Low,8,Frequent
R002236,U9562,D869,03-01-24 8:41,Airport,Suburbs,12.87,35,47.58,Cash,Completed,4.9,3.3,Yes,No,Sedan,Clear,High,4,Returning
R002237,U6976,D756,06-01-24 0:41,Airport,Airport,6.93,25,27.88,Credit Card,Completed,3.4,3.1,No,No,Electric,Thunderstorm,Low,2,Frequent
R002238,U7588,D902,03-01-24 18:09,Downtown,Mall,3.31,13,17.2,Credit Card,Completed,4.1,3.5,Yes,Yes,SUV,Snowy,Low,7,New
R002239,U9616,D621,04-01-24 3:09,Financial District,Downtown,7.68,22,27.28,Mobile Wallet,Canceled,1.6,3.5,No,No,Shared,Foggy,Medium,6,Frequent
R002240,U7304,D979,03-01-24 11:02,Airport,Mall,30.04,77,100.52,Credit Card,Completed,3.8,4.6,No,No,SUV,Rainy,Medium,1,Frequent
R002241,U8345,D313,03-01-24 19:01,Airport,Midtown,28.1,76,98.35,Cash,Completed,4,3.2,No,No,Motorcycle,Clear,Medium,2,New
R002242,U8875,D844,05-01-24 12:04,University,Suburbs,16.03,53,54.22,Credit Card,Completed,4.8,4.2,No,No,Sedan,Clear,High,7,Returning
R002243,U7633,D782,06-01-24 22:48,Suburbs,Suburbs,30.85,71,88.29,Mobile Wallet,Completed,4.3,3.8,Yes,Yes,SUV,Clear,Medium,9,Returning
R002244,U1597,D632,02-01-24 1:24,Airport,Suburbs,8.91,28,39.14,Credit Card,Completed,4,5,No,No,SUV,Rainy,Low,6,Frequent
R002245,U4062,D114,01-01-24 14:45,Mall,Mall,20.86,66,62.06,Credit Card,Completed,4.2,5,No,No,Sedan,Clear,Low,8,Returning
R002246,U3336,D518,04-01-24 5:12,Suburbs,Airport,5.86,20,25.02,Cash,Canceled,1.8,1,No,No,Sedan,Clear,Medium,5,Frequent
R002247,U1572,D467,03-01-24 18:15,Financial District,Midtown,29.34,94,85.94,Credit Card,Completed,3.8,4.9,Yes,No,Sedan,Clear,Medium,7,Returning
R002248,U8521,D737,02-01-24 3:56,Mall,Financial District,5.44,12,21.53,Credit Card,Completed,4.8,3.1,No,No,Sedan,Clear,Medium,6,Returning
R002249,U7171,D952,06-01-24 3:10,University,Financial District,2.08,7,9.81,Credit Card,Completed,4.6,3.9,No,No,SUV,Clear,Medium,2,New
R002250,U8097,D952,06-01-24 23:27,Mall,Suburbs,10.3,21,33.65,Credit Card,Completed,4.3,4.4,Yes,Yes,Sedan,Rainy,Low,10,New
R002251,U3090,D312,06-01-24 11:12,Downtown,Suburbs,31.63,88,114.84,Mobile Wallet,Completed,3.6,4,No,No,Sedan,Clear,High,6,Returning
R002252,U7566,D799,03-01-24 11:22,Downtown,Airport,5.4,15,22.08,Mobile Wallet,Completed,3.8,3.3,Yes,No,Motorcycle,Rainy,Medium,10,New
R002253,U5624,D783,02-01-24 22:25,Financial District,Suburbs,12.24,27,37.01,Mobile Wallet,Completed,4.9,4.9,No,No,SUV,Clear,Low,7,Frequent
R002254,U2633,D858,06-01-24 8:13,Financial District,University,11.76,24,44.71,Credit Card,No-show,2.2,1.2,No,Yes,Sedan,Snowy,High,4,Frequent
R002255,U2517,D104,04-01-24 22:44,Mall,Midtown,28.26,61,103.17,Cash,Completed,3.2,4.1,No,No,Sedan,Clear,Medium,3,New
R002256,U4648,D330,07-01-24 6:01,University,Suburbs,15.33,44,46.8,Credit Card,Completed,4.9,3.7,No,No,SUV,Rainy,Low,10,Returning
R002257,U2537,D300,05-01-24 20:19,University,Suburbs,21.79,54,63.87,Credit Card,Completed,4.2,4.4,No,No,Sedan,Thunderstorm,Medium,9,Frequent
R002258,U4137,D984,07-01-24 8:28,Midtown,Midtown,14.75,32,52.93,Cash,Completed,3.2,4.8,No,No,SUV,Clear,Medium,6,New
R002259,U7985,D501,02-01-24 3:40,Airport,Downtown,19.75,50,62.28,Cash,Completed,3.5,4.8,No,No,Electric,Clear,Medium,10,New
R002260,U1097,D248,06-01-24 2:22,Airport,University,3.12,10,15.39,Credit Card,Completed,3.4,4.4,No,Yes,Motorcycle,Foggy,Medium,2,Returning
R002261,U4750,D683,05-01-24 13:40,Airport,University,13.72,48,42.28,Credit Card,Completed,3.8,3.3,Yes,No,SUV,Clear,High,9,Returning
R002262,U9535,D591,07-01-24 0:11,Suburbs,Financial District,30.07,85,87.39,Mobile Wallet,Completed,3.2,4.1,No,No,SUV,Rainy,Medium,3,Returning
R002263,U9174,D325,07-01-24 2:05,Midtown,Suburbs,24.5,79,81.46,Mobile Wallet,Canceled,2.2,2,Yes,No,Shared,Clear,High,10,Returning
R002264,U9103,D685,07-01-24 2:26,Mall,Midtown,34.38,110,105.85,Credit Card,Completed,4.3,4.8,No,No,Sedan,Clear,Low,4,Returning
R002265,U6413,D918,04-01-24 14:31,Airport,Financial District,27.79,105,82.28,Cash,Completed,4,3.7,No,No,SUV,Clear,Medium,5,Frequent
R002266,U5666,D268,05-01-24 22:29,Suburbs,Mall,16.35,39,49.92,Credit Card,Completed,4.6,4.6,No,No,Sedan,Clear,Medium,1,New
R002267,U1610,D860,03-01-24 13:45,Suburbs,Mall,23.99,71,69.96,Cash,Completed,4,3.9,No,Yes,SUV,Clear,Medium,4,Returning
R002268,U2727,D891,01-01-24 23:22,Downtown,Airport,27.38,89,88.46,Credit Card,Completed,3.8,4.9,No,Yes,SUV,Clear,Medium,8,New
R002269,U2854,D251,01-01-24 8:36,Suburbs,Mall,10.17,31,32.71,Mobile Wallet,Canceled,2.3,3.1,No,No,SUV,Clear,Medium,5,Returning
R002270,U6055,D323,01-01-24 4:14,Financial District,Mall,3.04,9,13.27,Mobile Wallet,Completed,3.5,3.3,No,Yes,Motorcycle,Rainy,Medium,3,Returning
R002271,U3324,D603,01-01-24 12:03,University,Downtown,14.8,58,47.1,Cash,Completed,4.5,3.5,No,Yes,Sedan,Clear,Medium,7,Frequent
R002272,U6774,D836,04-01-24 17:43,Suburbs,Suburbs,5.92,23,24.28,Credit Card,Completed,3.2,3.7,No,Yes,SUV,Rainy,Medium,1,Frequent
R002273,U7519,D649,01-01-24 3:51,Financial District,Downtown,10.43,34,35.76,Credit Card,Completed,4.3,4,No,Yes,SUV,Clear,Low,3,Frequent
R002274,U2749,D143,02-01-24 15:11,Financial District,Suburbs,33.19,96,104.08,Credit Card,Completed,4.2,4.9,No,No,Motorcycle,Clear,Medium,5,New
R002275,U1781,D796,01-01-24 23:17,Downtown,Suburbs,29.8,105,84.64,Mobile Wallet,Completed,4.5,3.5,Yes,No,Sedan,Clear,High,9,Frequent
R002276,U8548,D603,02-01-24 22:35,Mall,Suburbs,21.14,64,72.63,Credit Card,Completed,4.3,3.8,No,Yes,Sedan,Clear,Medium,5,Frequent
R002277,U7823,D340,05-01-24 4:07,Downtown,Downtown,14.64,58,45.12,Credit Card,Completed,3.8,3.3,Yes,Yes,SUV,Clear,Medium,4,Frequent
R002278,U3105,D942,03-01-24 2:00,Suburbs,University,9.99,34,30.01,Credit Card,Canceled,1.9,1.9,No,No,Sedan,Clear,Medium,8,New
R002279,U4867,D450,02-01-24 12:07,Downtown,Airport,20.43,44,75.71,Credit Card,Completed,3.1,3.9,No,No,Sedan,Clear,Medium,4,Returning
R002280,U8193,D821,04-01-24 9:17,Downtown,University,19.13,54,62.03,Mobile Wallet,Completed,3.2,4.4,No,Yes,Sedan,Clear,High,5,Frequent
R002281,U5976,D122,07-01-24 11:00,Mall,Midtown,27.55,95,97.05,Credit Card,Completed,4.8,4.5,Yes,No,Sedan,Snowy,Low,5,New
R002282,U3113,D735,06-01-24 14:09,University,Midtown,32.55,120,111.29,Mobile Wallet,Completed,3.2,3.7,Yes,No,Sedan,Clear,High,3,Returning
R002283,U6879,D697,03-01-24 17:05,Airport,Mall,12.18,44,46.31,Credit Card,Completed,4,3.9,No,No,Motorcycle,Thunderstorm,Medium,9,Returning
R002284,U4970,D142,04-01-24 22:39,Suburbs,University,8.01,32,28.67,Credit Card,Completed,4.7,3.3,No,Yes,SUV,Clear,High,1,New
R002285,U8264,D565,07-01-24 20:21,Mall,Airport,14.7,44,45.97,Cash,Completed,4.9,3.8,No,No,Sedan,Clear,Medium,7,Returning
R002286,U2577,D139,05-01-24 4:17,Suburbs,Mall,15.88,36,51.27,Credit Card,Completed,3.3,4,No,No,Sedan,Foggy,Medium,8,Returning
R002287,U3274,D402,07-01-24 20:34,Suburbs,Airport,2.36,8,11.12,Credit Card,Completed,4.7,3.7,No,No,SUV,Rainy,High,9,Frequent
R002288,U5869,D780,03-01-24 17:44,Downtown,Suburbs,30.3,65,83.55,Cash,Completed,3.8,3.6,No,No,Sedan,Foggy,High,5,Frequent
R002289,U7744,D274,07-01-24 22:31,University,Suburbs,34.85,138,100.5,Cash,Completed,3.1,3.8,No,Yes,SUV,Clear,Low,10,New
R002290,U3426,D631,06-01-24 23:26,Downtown,Midtown,32.39,114,96.41,Credit Card,Canceled,1.7,2.7,No,No,SUV,Clear,Medium,5,Returning
R002291,U6546,D560,05-01-24 11:32,Financial District,Suburbs,30.26,120,88.05,Mobile Wallet,Completed,3,5,No,Yes,Sedan,Clear,Low,1,New
R002292,U7852,D720,07-01-24 16:13,Midtown,Mall,34.75,96,94.09,Credit Card,Completed,3.9,4.4,No,Yes,Sedan,Clear,High,8,Frequent
R002293,U3551,D292,04-01-24 17:34,Midtown,Suburbs,31.87,65,105.87,Mobile Wallet,Completed,3.5,4,No,Yes,SUV,Rainy,Medium,6,New
